CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
CUST2458,Female,0,No,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card,75.12,No,3525.71
CUST2459,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,67.74,Yes,471.84
CUST2460,Male,1,No,No,38,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card,86.77,No,3290.16
CUST2461,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,100.23,No,3404.57
CUST2462,Male,0,No,No,48,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,117.27,No,5632.65
CUST2463,Male,0,Yes,Yes,45,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,82.94,No,3738.92
CUST2464,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,107.44,Yes,3971.93
CUST2465,Female,0,Yes,Yes,7,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,Two year,No,Bank transfer,20.11,Yes,135.44
CUST2466,Female,0,No,Yes,53,Yes,No phone service,No,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,73.02,Yes,3876.71
CUST2467,Female,0,Yes,Yes,36,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card,41.46,Yes,1500.37
CUST2468,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Two year,No,Bank transfer,29.42,No,1145.58
CUST2469,Male,0,No,Yes,33,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,No,Bank transfer,73.2,No,2406.14
CUST2470,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,94.68,No,1518.78
CUST2471,Female,1,No,No,32,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,61.23,No,1965.04
CUST2472,Male,1,No,No,46,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,One year,Yes,Electronic check,87.01,Yes,3992.82
CUST2473,Female,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card,68.97,No,3519.37
CUST2474,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,63.71,No,511.45
CUST2475,Female,1,No,Yes,32,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer,49.03,No,1566.53
CUST2476,Male,0,No,Yes,59,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,58.26,No,3442.34
CUST2477,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,54.98,No,1098.16
CUST2478,Female,0,No,No,57,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer,84.62,No,4826.88
CUST2479,Female,0,Yes,Yes,68,No,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,31.6,No,2149.14
CUST2480,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,29.26,No,258.31
CUST2481,Male,1,No,No,5,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,86.0,No,432.13
CUST2482,Female,1,Yes,Yes,12,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,74.63,Yes,900.3
CUST2483,Male,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,63.02,No,4042.76
CUST2484,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer,35.24,No,667.16
CUST2485,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Two year,Yes,Credit card,61.1,No,3412.89
CUST2486,Male,0,No,No,45,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Electronic check,98.97,No,4463.41
CUST2487,Male,1,Yes,No,7,Yes,No,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,108.96,No,765.2
CUST2488,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,90.26,No,821.27
CUST2489,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,25.99,No,1707.42
CUST2490,Male,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,87.04,Yes,867.24
CUST2491,Male,0,Yes,No,11,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,One year,No,Electronic check,44.1,Yes,477.78
CUST2492,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,51.53,No,470.48
CUST2493,Female,0,No,No,24,Yes,Yes,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,39.59,No,957.77
CUST2494,Female,0,No,No,48,Yes,Yes,No,Yes,No,No internet service,No,Yes,No internet service,One year,No,Mailed check,97.58,No,4683.87
CUST2495,Male,0,Yes,Yes,48,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card,84.86,Yes,4067.01
CUST2496,Female,0,No,Yes,10,Yes,No phone service,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,81.18,No,804.34
CUST2497,Female,1,Yes,No,61,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,One year,No,Bank transfer,86.8,No,5296.56
CUST2498,Male,1,Yes,No,35,Yes,No,No,Yes,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,43.68,No,1528.93
CUST2499,Male,0,No,No,38,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer,64.46,Yes,2453.38
CUST2500,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No,One year,No,Mailed check,83.33,No,4329.26
CUST2501,Female,0,No,Yes,55,Yes,No,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card,83.66,No,4599.35
CUST2502,Female,0,Yes,Yes,0,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,99.19,No,-9.57
CUST2503,Male,1,No,Yes,55,No,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,48.71,No,2681.25
CUST2504,Male,0,Yes,Yes,3,Yes,Yes,No,No,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,97.03,No,289.55
CUST2505,Male,0,No,Yes,29,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,64.02,Yes,1864.98
CUST2506,Female,1,Yes,No,11,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,87.02,Yes,960.06
CUST2507,Female,0,No,Yes,34,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,65.57,Yes,2227.35
CUST2508,Female,0,Yes,Yes,51,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,114.86,Yes,5853.13
CUST2509,Female,1,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,No,Electronic check,37.93,No,1146.01
CUST2510,Male,0,Yes,Yes,67,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer,87.5,No,5852.83
CUST2511,Male,1,No,No,51,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,No,Bank transfer,77.65,Yes,3956.69
CUST2512,Male,0,No,Yes,6,Yes,No phone service,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer,37.27,No,232.49
CUST2513,Male,0,Yes,No,21,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Credit card,26.6,No,561.68
CUST2514,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,No,Credit card,99.91,No,5495.7
CUST2515,Female,1,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,35.75,No,2031.82
CUST2516,Male,0,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,38.65,No,2441.62
CUST2517,Male,0,No,No,11,Yes,No,No,Yes,No,No,No,No internet service,No,Two year,No,Credit card,117.84,Yes,1290.32
CUST2518,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer,91.73,Yes,545.35
CUST2519,Male,0,No,Yes,54,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,45.05,Yes,2426.54
CUST2520,Female,0,No,No,61,Yes,No phone service,No,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,79.09,No,4817.65
CUST2521,Male,0,Yes,No,54,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,73.41,No,3973.21
CUST2522,Male,0,No,No,35,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,104.45,No,3657.79
CUST2523,Male,0,Yes,Yes,23,No,No,No,No,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card,92.93,No,2140.15
CUST2524,Male,0,Yes,No,43,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,No,Credit card,103.17,No,4445.4
CUST2525,Male,0,No,No,16,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,41.15,No,653.01
CUST2526,Male,0,No,No,1,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,84.02,No,74.14
CUST2527,Male,1,Yes,No,12,No,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,24.02,No,290.22
CUST2528,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card,26.89,No,806.86
CUST2529,Female,1,No,No,27,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Credit card,91.35,Yes,2466.0
CUST2530,Female,0,No,No,59,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,22.44,No,1315.2
CUST2531,Female,0,No,Yes,26,No,No phone service,DSL,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer,77.98,No,2026.57
CUST2532,Female,0,No,No,14,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,104.04,Yes,1452.31
CUST2533,Male,0,Yes,No,32,Yes,Yes,No,No,No internet service,No internet service,No,No,Yes,One year,No,Bank transfer,57.99,No,1851.17
CUST2534,Male,0,No,Yes,19,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Credit card,24.48,No,459.57
CUST2535,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Two year,No,Electronic check,91.38,Yes,3743.23
CUST2536,Male,0,Yes,Yes,11,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,112.97,Yes,1239.73
CUST2537,Female,0,No,No,22,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,91.72,No,2014.02
CUST2538,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Electronic check,77.84,No,5536.22
CUST2539,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No internet service,One year,No,Mailed check,43.0,No,567.65
CUST2540,Male,0,Yes,Yes,24,Yes,No phone service,No,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,21.54,No,518.45
CUST2541,Male,0,No,Yes,30,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Credit card,89.47,Yes,2693.72
CUST2542,Female,0,Yes,No,53,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Credit card,43.1,Yes,2294.12
CUST2543,Male,0,Yes,No,4,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,105.82,No,420.4
CUST2544,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Mailed check,66.64,No,798.58
CUST2545,Female,0,No,No,27,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card,73.06,No,1981.8
CUST2546,Female,0,Yes,Yes,42,Yes,Yes,No,No,No,No,No,No,No internet service,One year,Yes,Bank transfer,95.39,Yes,4008.55
CUST2547,Male,0,Yes,No,46,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,97.94,No,4499.5
CUST2548,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,84.27,No,5902.69
CUST2549,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,113.84,Yes,4206.19
CUST2550,Male,0,No,No,66,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,118.23,No,7799.97
CUST2551,Male,0,Yes,Yes,61,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer,114.69,Yes,6990.64
CUST2552,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,102.42,No,3886.86
CUST2553,Female,1,Yes,No,36,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,90.56,No,3250.25
CUST2554,Female,0,No,Yes,7,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,86.33,No,611.92
CUST2555,Male,1,No,No,51,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,30.38,No,1545.3
CUST2556,Female,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,47.15,No,1500.53
CUST2557,Male,0,No,Yes,41,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer,20.57,Yes,835.11
CUST2558,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,33.74,No,878.36
CUST2559,Male,0,No,No,7,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Credit card,63.92,No,457.3
CUST2560,Male,0,No,Yes,22,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Bank transfer,34.65,No,755.2
CUST2561,Female,0,No,Yes,63,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card,110.17,No,6932.7
CUST2562,Female,0,Yes,Yes,19,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card,100.57,No,1909.6
CUST2563,Female,0,No,No,15,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Credit card,27.16,No,408.67
CUST2564,Male,0,Yes,Yes,16,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,44.89,No,714.13
CUST2565,Male,0,No,Yes,18,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,101.91,No,1830.43
CUST2566,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,100.3,No,700.59
CUST2567,Female,0,Yes,No,37,No,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,114.55,No,4234.63
CUST2568,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Credit card,119.75,No,4439.06
CUST2569,Female,1,No,No,52,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Mailed check,117.63,No,6107.6
CUST2570,Female,0,Yes,No,30,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,61.01,No,1824.99
CUST2571,Female,1,No,Yes,43,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card,45.03,No,1942.46
CUST2572,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,95.84,No,5661.24
CUST2573,Female,0,Yes,Yes,16,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,Yes,Bank transfer,49.93,Yes,791.11
CUST2574,Female,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,100.64,No,3833.8
CUST2575,Male,0,Yes,No,41,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,73.4,Yes,3013.27
CUST2576,Male,1,No,Yes,47,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,99.39,No,4666.78
CUST2577,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,47.59,Yes,522.61
CUST2578,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,70.8,Yes,1199.54
CUST2579,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No internet service,One year,Yes,Credit card,76.4,No,375.0
CUST2580,Female,0,Yes,No,42,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,114.31,No,4796.84
CUST2581,Female,1,Yes,Yes,34,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,No,Electronic check,46.66,No,1588.04
CUST2582,Male,0,Yes,Yes,53,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,Two year,No,Bank transfer,113.67,No,6031.03
CUST2583,Female,0,Yes,No,61,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card,100.49,Yes,6127.16
CUST2584,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer,93.09,Yes,6327.08
CUST2585,Female,0,No,No,15,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,98.69,No,1479.71
CUST2586,Male,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer,80.54,No,566.67
CUST2587,Male,0,No,No,30,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,44.41,No,1337.33
CUST2588,Male,0,No,Yes,9,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,38.95,No,347.09
CUST2589,Female,0,Yes,No,55,Yes,Yes,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,106.63,No,5866.38
CUST2590,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,92.51,Yes,6380.98
CUST2591,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,Two year,Yes,Credit card,41.32,No,789.41
CUST2592,Female,0,No,Yes,4,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card,81.51,No,319.33
CUST2593,Female,0,No,Yes,22,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,64.75,Yes,1419.64
CUST2594,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,35.87,Yes,285.48
CUST2595,Female,0,Yes,No,57,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,73.19,Yes,4179.62
CUST2596,Female,0,No,No,58,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,48.15,No,2794.17
CUST2597,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,29.62,No,1579.17
CUST2598,Female,0,Yes,No,45,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Credit card,66.7,No,2993.57
CUST2599,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,79.01,No,1658.41
CUST2600,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,24.69,No,1553.85
CUST2601,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,60.21,No,423.47
CUST2602,Female,0,Yes,No,19,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,45.77,No,875.87
CUST2603,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card,23.07,Yes,1160.33
CUST2604,Female,0,No,Yes,38,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,One year,No,Electronic check,32.57,No,1241.06
CUST2605,Male,0,No,No,36,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,33.9,No,1223.23
CUST2606,Female,0,No,Yes,49,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer,38.29,No,1885.19
CUST2607,Male,0,No,Yes,33,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,100.34,No,3308.89
CUST2608,Female,0,Yes,No,32,No,No,No,Yes,No internet service,Yes,Yes,No internet service,No,One year,Yes,Electronic check,63.95,No,2053.06
CUST2609,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,34.71,Yes,1049.73
CUST2610,Male,0,Yes,Yes,53,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,30.03,Yes,1591.42
CUST2611,Female,0,No,No,43,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No,One year,No,Bank transfer,49.79,No,2145.55
CUST2612,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,99.8,No,3290.94
CUST2613,Male,0,No,Yes,70,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer,56.45,Yes,3944.68
CUST2614,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,35.99,No,2197.12
CUST2615,Male,0,No,Yes,22,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,60.41,Yes,1322.95
CUST2616,Male,0,Yes,Yes,45,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,No,Credit card,75.53,No,3398.0
CUST2617,Male,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,22.96,No,1270.26
CUST2618,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,82.76,Yes,488.28
CUST2619,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,59.51,No,3561.21
CUST2620,Male,0,No,No,2,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,20.97,Yes,44.07
CUST2621,Female,1,Yes,Yes,37,Yes,No,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,87.39,No,3230.05
CUST2622,Female,0,Yes,Yes,33,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,91.24,No,3009.28
CUST2623,Female,1,No,No,43,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,82.88,Yes,3561.95
CUST2624,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,54.19,No,1563.24
CUST2625,Male,1,Yes,No,16,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,72.96,No,1157.43
CUST2626,Male,0,Yes,No,58,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Mailed check,58.72,Yes,3413.73
CUST2627,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One year,No,Mailed check,90.06,Yes,804.9
CUST2628,Male,0,Yes,Yes,17,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,Two year,No,Bank transfer,78.36,Yes,1330.64
CUST2629,Female,0,Yes,No,44,Yes,No phone service,No,No,No,No,No internet service,No internet service,No,One year,No,Mailed check,28.18,No,1249.36
CUST2630,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Credit card,84.31,No,4896.52
CUST2631,Male,0,No,No,61,No,No,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,88.72,No,5404.08
CUST2632,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,57.07,No,3310.23
CUST2633,Male,0,No,Yes,48,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,107.58,No,5168.44
CUST2634,Male,0,Yes,Yes,62,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Credit card,104.3,No,6470.57
CUST2635,Male,0,Yes,Yes,31,Yes,Yes,No,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer,37.52,No,1168.34
